seed,gen,best,mean,best_H,best_F,best_Min
2,11,-8.454586975607914,-10.783841481022618,9.148145539705117,14.074070061084793,143.7
2,12,-8.454586975607914,-10.566764873431557,9.148145539705117,14.074070061084793,143.7
2,13,-8.202441815474103,-10.09179327447536,8.896701676332965,13.687233348204561,140.2
2,14,-8.202441815474103,-8.940998564329037,8.896701676332965,13.687233348204561,140.2
2,15,-5.66075862644122,-8.354070639952768,10.102552370431484,15.54238826220228,154.15
2,16,-5.373857585435806,-8.091608091581547,9.747338476332965,14.995905348204563,148.89999999999998
2,17,-5.373857585435806,-7.628048400500704,9.747338476332965,14.995905348204563,148.89999999999998
2,18,-3.6877224607577492,-6.269197311017949,9.74877966158651,14.99812255628694,148.89999999999998
2,19,-3.6877224607577492,-4.933976271155802,9.74877966158651,14.99812255628694,148.89999999999998
2,20,-3.6877224607577492,-3.9010062304581847,9.74877966158651,14.99812255628694,148.89999999999998
2,21,-3.216649760445737,-3.6848683022924793,10.35730446158651,15.934314556286942,149.7
2,22,-2.989648655948054,-3.6531548949149344,9.221624461586512,14.18711455628694,146.39999999999998
2,23,-2.7524022452788124,-3.575304207118457,9.747842305324042,14.996680469729299,150.2
2,24,-2.1796625301503934,-3.326800492531478,9.830149261586513,15.123306556286941,146.1
2,25,-2.0771186976497003,-3.0355610536459356,9.221624461586512,14.18711455628694,146.1
2,26,-2.0771186976497003,-2.744448669892873,9.221624461586512,14.18711455628694,146.1
2,27,0.24228673920235266,-2.2684479268400706,9.830149261586511,15.123306556286941,146.89999999999998
2,28,0.25728673920235323,-1.8712884824009333,9.830149261586511,15.123306556286941,146.14999999999998
2,29,0.8374704320898374,-1.2931971159510525,9.83014926158651,15.123306556286941,146.1
2,30,0.8686431129756258,-0.7022650705539387,9.852723004300966,15.158035391232257,146.1
2,31,0.9124384623001145,0.45343472323848205,9.824634347832095,15.114822073587838,142.35
2,32,1.6037402496318904,0.8520425198510166,10.014002443225207,15.406157604961862,149.55
2,33,1.6037402496318904,0.8635496693794553,10.014002443225207,15.406157604961862,149.55
2,34,1.6187402496318892,0.9128815852970663,10.014002443225207,15.406157604961862,148.8
2,35,1.7560869406111852,1.039192128179738,9.982451031430505,15.35761697143155,141.89999999999998
2,36,1.9347990388043037,1.3544573752524383,9.824258389416315,15.1142436760251,140.45
2,37,2.6064084513626042,1.7291328553927099,9.893101137336883,15.220155595902899,142.75
2,38,3.492104918300142,1.8254424616694152,10.028621375219688,15.428648269568754,141.45
2,39,3.492104918300142,1.9630461925681706,10.028621375219688,15.428648269568754,141.45
2,40,3.816245317689793,2.2212480961091456,9.559587819977429,14.707058184580664,139.35
2,41,4.137022932741694,2.7052583205384884,9.301130807667462,14.309432011796098,137.14999999999998
2,42,5.172720097682506,3.6146748135525355,10.364508145515464,15.945397146946872,146.1
2,43,5.701134070906816,4.063622233598162,9.032432619977428,13.896050184580663,137.29999999999998
2,44,5.782705491838329,4.452728444140169,9.301130807667462,14.309432011796098,137.89999999999998
2,45,6.275601129632436,5.177070332128207,10.106839413443522,15.548983712990037,143.75
2,46,7.32056284767703,5.845524412988515,8.899259879732691,13.691169045742605,135.9
2,47,7.3305628476770295,6.115094329688031,8.899259879732691,13.691169045742605,135.4
2,48,7.364034798356677,6.568801949599259,8.900116845891297,13.692487455217378,137.65
2,49,7.364034798356677,6.978375233938525,8.900116845891297,13.692487455217378,137.65
2,50,7.36556284767703,7.2128823440589755,8.899259879732691,13.691169045742605,133.65
2,51,7.38056284767703,7.355371014653587,8.899259879732691,13.691169045742605,132.9
2,52,7.399034798356677,7.365919654202783,8.900116845891297,13.692487455217378,135.9
2,53,7.4055628476770305,7.372441606423336,8.899259879732691,13.691169045742605,131.65
2,54,7.4055628476770305,7.38504632845618,8.899259879732691,13.691169045742605,131.65
2,55,7.429806203664594,7.399140648119674,8.879799587041118,13.661230133909413,131.65
2,56,7.44056284767703,7.404658038271231,8.899259879732691,13.691169045742605,129.9
2,57,7.44056284767703,7.413917043519167,8.899259879732691,13.691169045742605,129.9
2,58,7.459034798356676,7.42737565031651,8.900116845891297,13.692487455217378,132.9
2,59,7.472787054658067,7.436321298504827,9.112776045891298,14.019655455217379,133.2
3,0,-24.90975626543336,-39.26596836875452,10.48077042091635,16.12426218602515,154.75
3,1,-24.541275161328812,-33.59426005636839,16.41667167151095,25.256417956170697,193.5
3,2,-19.06305746332903,-28.230582025501192,12.541344476402474,19.29437611754227,183.3
3,3,-15.717429798667098,-24.580789216969368,9.04332402091635,13.91280618602515,146.4
3,4,-14.375446801189756,-21.91165077793674,9.75626381054771,15.009636631611862,153.65
3,5,-13.225247579544003,-18.4517963934377,10.960457256976666,16.86224193381025,187.05
3,6,-10.770470064881495,-15.609316276563327,11.12410816069133,17.114012554909742,169.65
3,7,-10.770470064881495,-14.778264416326783,11.12410816069133,17.114012554909742,169.65
3,8,-4.653161680908313,-13.765085191488435,8.841680086769319,13.602584748875877,150.39999999999998
3,9,-4.638161680908314,-12.303818923032638,8.841680086769319,13.602584748875877,149.64999999999998
3,10,-4.638161680908314,-9.271618930358242,8.841680086769319,13.602584748875877,149.64999999999998
3,11,-3.4812873100075565,-6.4586996059571105,9.461686486769318,14.556440748875877,155.79999999999998
3,12,-3.4812873100075565,-4.641415741720382,9.461686486769318,14.556440748875877,155.79999999999998
3,13,-2.750079146084384,-4.342467479029687,9.771680328107317,15.033354350934337,157.6
3,14,-2.7350791460843835,-3.970043952291904,9.771680328107317,15.033354350934337,156.85
3,15,-2.7300791460843845,-3.558126994201718,9.771680328107317,15.033354350934337,156.6
3,16,-2.6211440537423476,-2.83957425903715,9.570590636961052,14.723985595324699,154.1
3,17,-1.532193476921825,-2.7035135956393033,9.806666097444845,15.08717861145361,159.6
3,18,-1.532193476921825,-2.636239779189278,9.806666097444845,15.08717861145361,159.6
3,19,-1.532193476921825,-2.424446661477221,9.806666097444845,15.08717861145361,159.6
3,20,-1.3545199471767342,-2.086431656756997,9.376180826132456,14.424893578665317,157.1
3,21,-1.3545199471767342,-1.7279229504026754,9.376180826132456,14.424893578665317,157.1
3,22,-0.9635328409409469,-1.5110896895620514,9.835081638226669,15.13089482804103,158.90000000000003
3,23,-0.5880712808589006,-1.3501327690772336,9.371125320748913,14.417115878075247,158.15
3,24,-0.5880712808589006,-1.257608240572349,9.371125320748913,14.417115878075247,158.15
3,25,-0.14671707620302743,-1.096101572467163,9.183925320748912,14.129115878075247,158.95000000000002
3,26,-0.11571707620302685,-0.8328367446616504,9.183925320748912,14.129115878075247,157.4
3,27,-0.07375635567193117,-0.48116084686222754,9.177598165977246,14.119381793811147,155.8
3,28,0.02721505518019396,-0.15891935727927875,9.483772000050742,14.590418461616524,163.15
3,29,0.4979371645201127,-0.08928496090618405,9.296572000050741,14.302418461616524,163.45000000000002
3,30,0.5289371645201133,0.007185283086737914,9.296572000050741,14.302418461616524,161.9
3,31,0.5712683981143656,0.19562777646747626,9.290244845279075,14.292684377352424,160.3
3,32,0.8092697105520419,0.42583746631947816,9.60656584138874,14.779332063674984,164.25
3,33,0.8816367016799813,0.5633030125677598,9.600238686617075,14.769597979410884,161.10000000000002
3,34,2.7139603853332765,0.6894162387257994,10.257485757678758,15.780747319505782,165.45000000000002
3,35,2.7139603853332765,0.947378839227412,10.257485757678758,15.780747319505782,165.45000000000002
3,36,2.7139603853332765,1.2649225866399023,10.257485757678758,15.780747319505782,165.45000000000002
